,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,4328,0,1,4,0.0,0,0,0,0,50,False,0,3
1,1,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,3487,0,0,3,0.0,0,-559,64,623,49,False,0,3
2,2,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,3118,0,2,1,0.0,0,-466,50,516,49,True,0,3
3,3,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,2327,0,0,1,0.0,0,-784,0,784,49,False,0,3
4,4,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,2069,0,1,1,0.0,0,-268,0,268,49,True,0,3
5,5,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,1865,0,2,1,0.0,0,-203,0,203,49,False,0,3
6,6,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,1865,0,2,1,0.0,0,-203,0,203,49,True,0,3
7,7,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,1768,0,1,0,0.0,0,-106,0,106,49,True,0,3
8,8,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,1683,0,2,2,0.0,0,-85,0,85,49,False,0,3
9,9,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,1623,0,1,3,0.0,0,-60,0,60,49,False,0,3
10,10,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,1585,0,1,1,0.0,0,-40,0,40,49,True,0,3
11,11,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,1541,0,0,1,0.0,0,-43,0,43,49,False,0,3
12,12,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,8,0,0,0,0,13,0,1518,0,1,2,0.0,0,-24,0,24,49,True,0,3
13,13,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,4,0,0,0,0,14,0,1500,0,1,3,0.0,0,-17,0,17,49,False,0,3
14,14,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05T20:15:00Z,0,1,0,0,0,0,15,0,1488,0,4,3,0.0,0,-13,0,13,49,True,0,3
15,15,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,13,0,0,0,0,16,0,1475,0,2,1,0.0,0,-13,0,13,49,True,0,3
16,16,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,15,0,0,0,0,18,0,1433,0,0,1,0.0,0,-20,0,20,49,True,0,3
17,17,0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,17,0,0,0,0,19,0,1419,0,3,2,0.0,0,-16,0,16,49,False,0,3
18,18,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,11,0,0,0,0,20,0,2862,0,2,4,0.0,0,-7,0,7,60,False,0,3
19,19,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,16,0,0,0,0,19,0,2869,0,3,1,0.0,0,-8,0,8,60,True,0,3
20,20,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,12,0,0,0,0,18,0,2877,0,0,1,0.0,0,-13,0,13,60,False,0,3
21,21,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,10,0,0,0,0,17,0,2889,0,0,3,0.0,0,-11,0,11,60,True,0,3
22,22,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,18,0,0,0,0,16,0,2901,0,1,4,0.0,0,-11,0,11,60,False,0,3
23,23,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,9,0,0,0,0,15,0,2911,0,0,3,0.0,0,-16,0,16,60,False,0,3
24,24,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,14,0,0,0,0,14,0,2926,0,0,1,0.0,0,-9,0,9,60,True,0,3
25,25,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,7,0,0,0,0,13,0,2937,0,1,4,0.0,0,-18,0,18,60,True,0,3
26,26,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,3,0,0,0,0,12,0,2955,0,0,2,0.0,0,-20,0,20,60,False,0,3
27,27,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2023-11-04T17:30:00Z,0,1,0,0,0,0,11,0,2974,0,0,1,0.0,0,-23,0,23,60,True,0,3
28,28,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,20,0,0,0,0,10,0,2998,0,2,2,0.0,0,-20,0,20,60,False,0,3
29,29,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,8,0,0,0,0,9,0,3016,0,0,4,0.0,0,-35,0,35,60,True,0,3
30,30,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,3050,0,2,2,0.0,0,-58,0,58,60,False,0,3
31,31,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,6,0,0,0,0,7,0,3106,0,0,2,0.0,0,-65,0,65,60,True,0,3
32,32,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,17,0,0,0,0,6,0,3169,0,8,0,0.0,0,-95,0,95,60,False,0,3
33,33,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,3259,0,0,1,0.0,0,-257,0,257,60,True,0,3
34,34,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,5,0,0,0,0,4,0,3510,0,1,3,0.0,0,-421,0,421,60,False,0,3
35,35,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,3911,0,2,1,0.0,0,-852,0,852,60,True,0,3
36,36,0,0,0,0,0.0,426,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19T19:00:00Z,0,13,0,0,0,0,2,0,4618,0,0,1,0.0,0,-3395,0,3395,60,False,0,3
