,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,0,0,2,0,0.0,0,0,0,0,45,False,0,3
1,1,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,17,0,4,0,0.0,0,10,11,1,45,True,0,3
2,2,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,58,0,0,1,0.0,0,14,26,12,45,False,0,3
3,3,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,58,0,1,1,0.0,0,14,26,12,45,True,0,3
4,4,0,0,3,0,0.8,676,0.0,0.0,0.0,0.0,203,0,0,0.1,0.0,2023-01-21T17:30:00Z,1,15,0,0,0,0,21,0,72,0,0,0,0.0,1,4,17,13,45,True,0,3
5,5,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,112,0,1,2,0.0,0,11,34,23,45,False,0,3
6,6,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,142,0,1,1,0.0,0,15,25,10,45,True,0,3
7,7,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,174,0,1,1,0.0,0,19,38,19,45,False,0,3
8,8,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,212,0,0,0,0.0,0,13,44,31,45,True,0,3
9,9,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,231,0,0,1,0.0,0,17,32,15,45,False,0,3
10,10,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,236,0,1,0,0.0,0,-10,19,29,45,True,0,3
11,11,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,236,0,0,1,0.0,0,-10,19,29,45,False,0,3
12,12,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,256,0,1,4,0.0,0,-4,10,14,45,False,0,3
13,13,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,10,0,0,0,0,29,0,248,0,1,2,0.0,0,-7,10,17,45,True,0,3
14,14,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,11,0,0,0,0,30,0,272,0,5,1,0.0,0,15,29,14,45,False,0,3
15,15,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,332,0,2,0,0.0,0,43,67,24,45,False,0,3
16,16,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,350,0,0,0,0.0,0,1,39,38,45,True,0,3
17,17,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,352,0,0,2,0.0,0,3,25,22,45,False,0,3
18,18,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,344,0,3,4,0.0,0,-10,25,35,45,True,0,3
19,19,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,385,0,0,1,0.0,0,33,61,28,45,False,0,3
20,20,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,386,0,0,2,0.0,0,-5,30,35,45,True,0,3
21,21,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,422,0,2,2,0.0,0,26,55,29,45,False,0,3
22,22,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,429,0,1,1,0.0,0,0,28,28,45,True,0,3
23,23,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,0,0,1,0,0.0,0,0,0,0,45,False,0,3
24,24,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,145,0,0,0,0.0,0,90,123,33,45,True,0,3
25,25,0,0,3,0,0.0,721,0.0,0.0,0.0,0.0,87,0,0,0.2,2.4,2023-10-21T14:00:00Z,3,15,0,0,0,0,9,0,223,0,0,4,0.0,1,42,84,42,45,False,0,3
26,26,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,18,0,0,0,0,10,0,294,0,2,1,0.0,0,51,109,58,45,True,0,3
